created_at,id,likes_count,mentions,replies_count,retweets_count,user_id
2020-07-30 19:57:56,1288926823536107521,1, hashnode,0,0,887600911270412288
2020-07-30 19:52:10,1288925372860571650,32,victoriaade_,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, hashnode,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, hacksultan,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, hoopsomuah,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, samson_goddy,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, odirionyeo,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, okoyecb,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, progateen,3,5,1185475476141330432
2020-07-30 19:52:10,1288925372860571650,32, dev_careers,3,5,1185475476141330432
2020-07-30 19:38:25,1288921913927008256,23,didicodes,1,17,948880157812588544
2020-07-30 19:38:25,1288921913927008256,23, hashnode,1,17,948880157812588544
2020-07-30 19:34:55,1288921029348384768,4,hashnode,1,0,3127515460
2020-07-30 19:33:08,1288920584215289856,1,sandeepg33k,0,0,1036720584011534336
2020-07-30 19:33:08,1288920584215289856,1, hashnode,0,0,1036720584011534336
2020-07-30 19:07:45,1288914194184773632,10,hashnode,0,17,1230777755614285824
2020-07-30 19:07:45,1288914194184773632,10, shecodeafrica,0,17,1230777755614285824
2020-07-30 19:00:19,1288912325202907138,4,hashnode,0,0,1214943582521643008
2020-07-30 18:04:17,1288898220949725186,2,sandeepg33k,0,0,760161372554588160
2020-07-30 18:04:17,1288898220949725186,2, hashnode,0,0,760161372554588160
2020-07-30 17:55:48,1288896088422965248,9,tuhamworld,1,1,1145677957249347584
2020-07-30 17:55:48,1288896088422965248,9, hashnode,1,1,1145677957249347584
2020-07-30 17:54:47,1288895830796238848,1,sandeepg33k,0,0,3127515460
2020-07-30 17:54:47,1288895830796238848,1, catalinmpit,0,0,3127515460
2020-07-30 17:54:47,1288895830796238848,1, hashnode,0,0,3127515460
2020-07-30 17:47:01,1288893877689229313,0,iambolajiayo,0,0,210157897
2020-07-30 17:47:01,1288893877689229313,0, hashnode,0,0,210157897
2020-07-30 17:38:52,1288891824526880769,12,iamjatinrao,0,9,1177056539892473856
2020-07-30 17:38:52,1288891824526880769,12, hashnode,0,9,1177056539892473856
2020-07-30 17:06:10,1288883597563187200,0,iambolajiayo,0,0,1565159863
2020-07-30 17:06:10,1288883597563187200,0, hashnode,0,0,1565159863
2020-07-30 17:06:10,1288883597563187200,0, oscafrica,0,0,1565159863
2020-07-30 16:51:43,1288879961420574726,0,hashnode,0,0,1066739166778675201
2020-07-30 16:51:43,1288879961420574726,0, tatianatmac,0,0,1066739166778675201
2020-07-30 16:41:18,1288877337182982146,1,samson_goddy,1,0,890634172716527616
2020-07-30 16:41:18,1288877337182982146,1, hashnode,1,0,890634172716527616
2020-07-30 16:41:18,1288877337182982146,1, oscafrica,1,0,890634172716527616
2020-07-30 16:40:06,1288877037613088770,2,iambolajiayo,1,0,1565159863
2020-07-30 16:40:06,1288877037613088770,2, hashnode,1,0,1565159863
2020-07-30 16:40:06,1288877037613088770,2, oscafrica,1,0,1565159863
2020-07-30 16:38:43,1288876687350956032,2,samson_goddy,1,0,890634172716527616
2020-07-30 16:38:43,1288876687350956032,2, hashnode,1,0,890634172716527616
2020-07-30 16:22:25,1288872586764414977,1,th3nn3ss,0,0,1177056539892473856
2020-07-30 16:22:25,1288872586764414977,1, hashnode,0,0,1177056539892473856
2020-07-30 16:06:36,1288868604964995073,13,asaolu_elijah,0,22,989188914773622784
2020-07-30 16:06:36,1288868604964995073,13, hashnode,0,22,989188914773622784
2020-07-30 15:41:35,1288862310036119553,0,hashnode,0,0,1894046384
2020-07-30 15:39:05,1288861680060059650,4,iamjatinrao,3,4,223065519
2020-07-30 15:39:05,1288861680060059650,4, hashnode,3,4,223065519
2020-07-30 15:14:27,1288855481239375873,3,didicodes,0,0,1159164186355732480
2020-07-30 15:14:27,1288855481239375873,3, hashnode,0,0,1159164186355732480
2020-07-30 14:59:46,1288851786758066178,1,hashnode,0,0,18566848
2020-07-30 14:45:00,1288848070285852674,0,hashnode,0,0,17052537
2020-07-30 14:40:52,1288847032598302720,0,iambolajiayo,1,0,1565159863
2020-07-30 14:40:52,1288847032598302720,0, hashnode,1,0,1565159863
2020-07-30 14:37:03,1288846069904834560,31,hashnode,1,8,890634172716527616
2020-07-30 13:43:00,1288832466757722114,0,suniljoshi19,0,0,785899723022479360
2020-07-30 13:43:00,1288832466757722114,0, hashnode,0,0,785899723022479360
2020-07-30 13:39:53,1288831684658462721,1,hashnode,0,0,860085823
2020-07-30 13:25:01,1288827942320181248,0,hashnode,0,0,91634581
2020-07-30 12:35:16,1288815421605515265,10,tapasadhikary,0,8,1014159509147746304
2020-07-30 12:35:16,1288815421605515265,10, hashnode,0,8,1014159509147746304
2020-07-30 12:34:59,1288815353603252225,0,kaka_ruto,0,0,395426763
2020-07-30 12:34:59,1288815353603252225,0, rainahavah,0,0,395426763
2020-07-30 12:34:59,1288815353603252225,0, hashnode,0,0,395426763
2020-07-30 12:11:56,1288809549328265218,36,hashnode,2,11,887600911270412288
2020-07-30 11:58:51,1288806256660975617,0,arrymatt,0,0,92261165
2020-07-30 11:58:51,1288806256660975617,0, hashnode,0,0,92261165
2020-07-30 11:57:19,1288805871976353793,1,iambolajiayo,1,0,175473860
2020-07-30 11:57:19,1288805871976353793,1, _feeohnah,1,0,175473860
2020-07-30 11:45:56,1288803006469869570,1,hashnode,0,0,1114547124065185792
2020-07-30 11:16:51,1288795686746509312,26,hashnode,2,5,92261165
2020-07-30 11:13:29,1288794841493708801,2,hashnode,0,1,1225129170574958593
2020-07-30 11:13:29,1288794841493708801,2, antdesignui,0,1,1225129170574958593
2020-07-30 10:59:28,1288791313937313792,11,sandeepg33k,0,3,887600911270412288
2020-07-30 10:59:28,1288791313937313792,11, hashnode,0,3,887600911270412288
2020-07-30 10:50:31,1288789063613288448,0,hashnode,0,0,936080909291229185
2020-07-30 10:45:35,1288787818978906112,1,hashnode,1,0,14282606
2020-07-30 09:28:35,1288768441030246402,3,lumencodes,0,0,1114547124065185792
2020-07-30 09:28:35,1288768441030246402,3, iambolajiayo,0,0,1114547124065185792
2020-07-30 09:28:35,1288768441030246402,3, hashnode,0,0,1114547124065185792
2020-07-30 09:21:16,1288766599957082113,0,burhanuday,0,0,600001383
2020-07-30 09:21:16,1288766599957082113,0, hashnode,0,0,600001383
2020-07-30 09:01:48,1288761701714649099,0,hashnode,0,0,1055162034382344192
2020-07-30 08:58:48,1288760948589723649,5,kaka_ruto,0,1,3291182856
2020-07-30 08:58:48,1288760948589723649,5, rainahavah,0,1,3291182856
2020-07-30 08:58:48,1288760948589723649,5, hashnode,0,1,3291182856
2020-07-30 08:42:41,1288756893083729922,39,ichtrojan,1,19,1266834013609758722
2020-07-30 08:42:41,1288756893083729922,39, hashnode,1,19,1266834013609758722
2020-07-30 08:30:46,1288753891195203584,8,ferdinand_bada,0,2,2512092564
2020-07-30 08:30:46,1288753891195203584,8, hashnode,0,2,2512092564
2020-07-30 08:16:46,1288750369296842753,1,iambolajiayo,0,0,1230123549828014082
2020-07-30 08:16:46,1288750369296842753,1, hashnode,0,0,1230123549828014082
2020-07-30 07:57:00,1288745394374160384,3,iambolajiayo,0,0,1140607278862802944
2020-07-30 07:57:00,1288745394374160384,3, hashnode,0,0,1140607278862802944
2020-07-30 07:46:40,1288742796329914370,3,iambolajiayo,1,0,1050375888125218816
2020-07-30 07:46:40,1288742796329914370,3, hashnode,1,0,1050375888125218816
2020-07-30 07:35:09,1288739894831902720,0,hashnode,0,0,944845288807702528
2020-07-30 06:32:37,1288724157140594689,2,hashnode,0,0,842038263879720960
2020-07-30 06:32:37,1288724157140594689,2, lo_victoria2666,0,0,842038263879720960
2020-07-30 06:04:43,1288717137138331648,6,manghwanimanish,0,0,887600911270412288
2020-07-30 06:04:43,1288717137138331648,6, hashnode,0,0,887600911270412288
2020-07-30 05:53:20,1288714271539392512,2,bryanguillens,0,0,92261165
2020-07-30 05:53:20,1288714271539392512,2, catalinmpit,0,0,92261165
2020-07-30 05:53:20,1288714271539392512,2, hashnode,0,0,92261165
2020-07-30 05:53:14,1288714249003565057,9,hashnode,0,3,860707444489674752
2020-07-30 05:51:15,1288713749294014464,7,sandeepg33k,1,0,213869715
2020-07-30 05:51:15,1288713749294014464,7, catalinmpit,1,0,213869715
2020-07-30 05:50:07,1288713463121010689,5,rachael_xx,1,3,878190692480233472
2020-07-30 05:50:07,1288713463121010689,5, hashnode,1,3,878190692480233472
2020-07-30 05:45:11,1288712222093582336,1,keke_arif,0,0,1281730771007557633
2020-07-30 05:45:11,1288712222093582336,1, hashnode,0,0,1281730771007557633
2020-07-30 05:44:43,1288712105038884865,1,bryanguillens,0,0,878190692480233472
2020-07-30 05:44:43,1288712105038884865,1, hashnode,0,0,878190692480233472
2020-07-30 05:21:13,1288706192588460033,8,hashnode,0,3,31463371
2020-07-30 05:20:53,1288706106584440838,3,manghwanimanish,0,0,1281730771007557633
2020-07-30 05:20:53,1288706106584440838,3, hashnode,0,0,1281730771007557633
2020-07-30 05:15:14,1288704683335442432,7,manghwanimanish,0,0,890634172716527616
2020-07-30 05:15:14,1288704683335442432,7, hashnode,0,0,890634172716527616
2020-07-30 05:12:15,1288703934794805249,4,keke_arif,0,0,890634172716527616
2020-07-30 05:12:15,1288703934794805249,4, hashnode,0,0,890634172716527616
2020-07-30 01:21:55,1288645969333170180,1,iambolajiayo,0,0,1049455480941289473
2020-07-30 01:21:55,1288645969333170180,1, hashnode,0,0,1049455480941289473
2020-07-30 01:12:15,1288643536397701121,1,iambolajiayo,0,0,1010692832909254656
2020-07-30 01:12:15,1288643536397701121,1, hashnode,0,0,1010692832909254656
2020-07-30 00:41:42,1288635848934731776,0,iambolajiayo,0,0,199406785
2020-07-30 00:41:42,1288635848934731776,0, hashnode,0,0,199406785
2020-07-29 23:35:39,1288619227725922310,7,ikegahruth,0,3,1214943582521643008
2020-07-29 23:35:39,1288619227725922310,7, hashnode,0,3,1214943582521643008
2020-07-29 23:34:25,1288618913928970240,2,hashnode,0,1,1192863894240448512
2020-07-29 22:18:12,1288599735352340481,1,iambolajiayo,0,0,938721321004994560
2020-07-29 22:18:12,1288599735352340481,1, hashnode,0,0,938721321004994560
2020-07-29 22:16:03,1288599195335581696,0,hashnode,0,0,1254540158738685953
2020-07-29 22:15:47,1288599128117846016,16,ikegahruth,0,17,938721321004994560
2020-07-29 22:15:47,1288599128117846016,16, hashnode,0,17,938721321004994560
2020-07-29 20:51:39,1288577953610240000,0,kststudio,0,0,941062524761341952
2020-07-29 20:51:39,1288577953610240000,0, sandeepg33k,0,0,941062524761341952
2020-07-29 20:51:39,1288577953610240000,0, hashnode,0,0,941062524761341952
2020-07-29 20:49:38,1288577447185850369,0,sandeepg33k,0,0,941062524761341952
2020-07-29 20:49:38,1288577447185850369,0, kststudio,0,0,941062524761341952
2020-07-29 20:49:38,1288577447185850369,0, hashnode,0,0,941062524761341952
2020-07-29 20:44:35,1288576176026529792,1,annajmcdougall,1,0,26998973
2020-07-29 20:44:35,1288576176026529792,1, sandeepg33k,1,0,26998973
2020-07-29 20:44:35,1288576176026529792,1, hashnode,1,0,26998973
2020-07-29 20:43:19,1288575857410183168,1,annajmcdougall,1,0,92261165
2020-07-29 20:43:19,1288575857410183168,1, kststudio,1,0,92261165
2020-07-29 20:43:19,1288575857410183168,1, hashnode,1,0,92261165
2020-07-29 20:42:09,1288575561959342080,2,kststudio,2,0,941062524761341952
2020-07-29 20:42:09,1288575561959342080,2, sandeepg33k,2,0,941062524761341952
2020-07-29 20:42:09,1288575561959342080,2, hashnode,2,0,941062524761341952
2020-07-29 20:03:01,1288565713670672390,15,vicradon,0,13,1087853138445520897
2020-07-29 20:03:01,1288565713670672390,15, hashnode,0,13,1087853138445520897
2020-07-29 20:00:21,1288565043353849856,1,hashnode,0,1,1140607278862802944
2020-07-29 19:27:26,1288556758286217216,5,hashnode,0,8,1261759785344499712
2020-07-29 19:08:52,1288552086096011264,1,hashnode,0,0,1375181714
2020-07-29 18:31:56,1288542793892335618,1,bryanguillens,0,0,3127515460
2020-07-29 18:31:56,1288542793892335618,1, hashnode,0,0,3127515460
2020-07-29 18:27:34,1288541695865270273,0,sikaili99,1,0,213869715
2020-07-29 18:27:34,1288541695865270273,0, hashnode,1,0,213869715
2020-07-29 18:26:43,1288541478269136899,1,bryanguillens,1,0,3127515460
2020-07-29 18:26:43,1288541478269136899,1, hashnode,1,0,3127515460
2020-07-29 18:24:45,1288540984804966400,1,annajmcdougall,0,0,92261165
2020-07-29 18:24:45,1288540984804966400,1, donubwise,0,0,92261165
2020-07-29 18:24:45,1288540984804966400,1, hashnode,0,0,92261165
2020-07-29 18:23:45,1288540733754896384,0,sikaili99,1,0,213869715
2020-07-29 18:23:45,1288540733754896384,0, hashnode,1,0,213869715
2020-07-29 18:23:31,1288540674934046720,1,sandeepg33k,1,0,941062524761341952
2020-07-29 18:23:31,1288540674934046720,1, donubwise,1,0,941062524761341952
2020-07-29 18:23:31,1288540674934046720,1, hashnode,1,0,941062524761341952
2020-07-29 18:22:35,1288540441441443840,1,bryanguillens,1,0,3127515460
2020-07-29 18:22:35,1288540441441443840,1, hashnode,1,0,3127515460
2020-07-29 18:20:32,1288539922802937862,1,annajmcdougall,1,0,92261165
2020-07-29 18:20:32,1288539922802937862,1, donubwise,1,0,92261165
2020-07-29 18:20:32,1288539922802937862,1, hashnode,1,0,92261165
2020-07-29 18:18:29,1288539406886993925,0,sandeepg33k,1,0,941062524761341952
2020-07-29 18:18:29,1288539406886993925,0, donubwise,1,0,941062524761341952
2020-07-29 18:18:29,1288539406886993925,0, hashnode,1,0,941062524761341952
2020-07-29 18:11:33,1288537661620154369,1,annajmcdougall,1,0,92261165
2020-07-29 18:11:33,1288537661620154369,1, donubwise,1,0,92261165
2020-07-29 18:11:33,1288537661620154369,1, hashnode,1,0,92261165
2020-07-29 18:05:24,1288536115302010881,0,sandeepg33k,1,0,941062524761341952
2020-07-29 18:05:24,1288536115302010881,0, donubwise,1,0,941062524761341952
2020-07-29 18:05:24,1288536115302010881,0, hashnode,1,0,941062524761341952
2020-07-29 17:53:12,1288533046149423104,1,sandeepg33k,0,0,1281730771007557633
2020-07-29 17:53:12,1288533046149423104,1, annajmcdougall,0,0,1281730771007557633
2020-07-29 17:53:12,1288533046149423104,1, donubwise,0,0,1281730771007557633
2020-07-29 17:53:12,1288533046149423104,1, hashnode,0,0,1281730771007557633
2020-07-29 17:51:40,1288532657878401024,0,annajmcdougall,1,0,92261165
2020-07-29 17:51:40,1288532657878401024,0, donubwise,1,0,92261165
2020-07-29 17:51:40,1288532657878401024,0, hashnode,1,0,92261165
2020-07-29 17:49:18,1288532064166322176,2,annajmcdougall,2,0,92261165
2020-07-29 17:49:18,1288532064166322176,2, donubwise,2,0,92261165
2020-07-29 17:49:18,1288532064166322176,2, hashnode,2,0,92261165
2020-07-29 17:45:33,1288531119655260160,12,hashnode,0,6,878190692480233472
2020-07-29 17:23:24,1288525545358032906,1,hashnode,0,0,1254540158738685953
2020-07-29 17:16:01,1288523687797370885,5,hashnode,0,2,14078980
2020-07-29 17:05:31,1288521044949471232,0,hashnode,0,0,1254540158738685953
2020-07-29 16:51:11,1288517439098167297,0,iambolajiayo,0,0,1075220103090839558
2020-07-29 16:51:11,1288517439098167297,0, hashnode,0,0,1075220103090839558
2020-07-29 16:41:55,1288515105102143488,10,hashnode,1,8,911901137661513728
2020-07-29 16:23:56,1288510579368321025,2,reactiverich,0,0,45288156
2020-07-29 16:23:56,1288510579368321025,2, mistermag00,0,0,45288156
2020-07-29 16:23:56,1288510579368321025,2, hashnode,0,0,45288156
2020-07-29 16:19:49,1288509544885149698,2,adefwebserver,1,0,1219000080985919488
2020-07-29 16:19:49,1288509544885149698,2, mistermag00,1,0,1219000080985919488
2020-07-29 16:19:49,1288509544885149698,2, hashnode,1,0,1219000080985919488
2020-07-29 16:19:10,1288509381689171969,1,adefwebserver,0,0,32086701
2020-07-29 16:19:10,1288509381689171969,1, hashnode,0,0,32086701
2020-07-29 16:18:55,1288509317126262784,1,iambolajiayo,0,0,704104480
2020-07-29 16:18:55,1288509317126262784,1, hashnode,0,0,704104480
2020-07-29 16:16:03,1288508596066508801,0,mistermag00,2,0,45288156
2020-07-29 16:16:03,1288508596066508801,0, hashnode,2,0,45288156
2020-07-29 16:14:08,1288508114573172736,15,hashnode,1,3,32086701
2020-07-29 15:51:27,1288502405206769666,5,hashnode,0,3,295779902
2020-07-29 15:42:09,1288500064424402944,1,bnpneio,0,0,92261165
2020-07-29 15:36:54,1288498743625625603,0,donubwise,1,0,941062524761341952
2020-07-29 15:36:54,1288498743625625603,0, hashnode,1,0,941062524761341952
2020-07-29 15:29:45,1288496945753989120,2,kalsonsaint,0,0,3361845129
2020-07-29 15:29:45,1288496945753989120,2, hashnode,0,0,3361845129
2020-07-29 15:00:08,1288489491435606023,0,lappiey,0,0,890634172716527616
2020-07-29 15:00:08,1288489491435606023,0, hashnode,0,0,890634172716527616
2020-07-29 14:59:53,1288489430601412609,1,oshifekoopeoluw,1,0,890634172716527616
2020-07-29 14:59:53,1288489430601412609,1, hashnode,1,0,890634172716527616
2020-07-29 14:55:10,1288488240656396288,0,hashnode,0,0,465019177
2020-07-29 14:52:59,1288487694406840320,0,iambolajiayo,1,0,169686098
2020-07-29 14:52:59,1288487694406840320,0, hashnode,1,0,169686098
2020-07-29 14:52:58,1288487686433538048,0,iambolajiayo,1,0,210157897
2020-07-29 14:52:58,1288487686433538048,0, hashnode,1,0,210157897
2020-07-29 14:46:16,1288486002756063233,1,iambolajiayo,1,0,465019177
2020-07-29 14:46:16,1288486002756063233,1, hashnode,1,0,465019177
2020-07-29 14:24:22,1288480490392100864,0,iambolajiayo,1,0,1034067479075741696
2020-07-29 14:24:22,1288480490392100864,0, hashnode,1,0,1034067479075741696
2020-07-29 14:10:54,1288477103415951362,1,iambolajiayo,0,0,107991290
2020-07-29 14:10:54,1288477103415951362,1, hashnode,0,0,107991290
2020-07-29 14:09:59,1288476872284737541,0,fazlerocks,1,0,890634172716527616
2020-07-29 14:09:59,1288476872284737541,0, hashnode,1,0,890634172716527616
2020-07-29 14:05:04,1288475634168000514,0,iambolajiayo,1,0,107991290
2020-07-29 14:05:04,1288475634168000514,0, hashnode,1,0,107991290
2020-07-29 13:57:04,1288473621309140994,18,lo_victoria2666,0,9,890634172716527616
2020-07-29 13:57:04,1288473621309140994,18, hashnode,0,9,890634172716527616
2020-07-29 13:55:36,1288473251086204928,0,ike__jr,1,0,1168120883728265216
2020-07-29 13:55:36,1288473251086204928,0, hashnode,1,0,1168120883728265216
2020-07-29 13:50:07,1288471873114734595,0,ike__jr,1,0,1168120883728265216
2020-07-29 13:50:07,1288471873114734595,0, hashnode,1,0,1168120883728265216
2020-07-29 13:49:08,1288471625231405062,0,ike__jr,1,0,1168120883728265216
2020-07-29 13:49:08,1288471625231405062,0, hashnode,1,0,1168120883728265216
2020-07-29 13:44:46,1288470523723292672,0,that_yhemmygirl,0,0,890634172716527616
2020-07-29 13:44:46,1288470523723292672,0, hashnode,0,0,890634172716527616
2020-07-29 13:44:28,1288470449362538498,0,iambolajiayo,1,0,1105466709761318912
2020-07-29 13:44:28,1288470449362538498,0, hashnode,1,0,1105466709761318912
2020-07-29 13:43:44,1288470265299689472,1,ikegahruth,0,0,890634172716527616
2020-07-29 13:43:44,1288470265299689472,1, hashnode,0,0,890634172716527616
2020-07-29 13:43:23,1288470177437421568,1,annajmcdougall,1,0,349135424
2020-07-29 13:43:23,1288470177437421568,1, hashnode,1,0,349135424
2020-07-29 13:42:43,1288470007446372352,3,iambolajiayo,1,0,1058744590658887680
2020-07-29 13:42:43,1288470007446372352,3, hashnode,1,0,1058744590658887680
2020-07-29 13:39:18,1288469148390039552,0,iambolajiayo,0,0,991761814361903104
2020-07-29 13:39:18,1288469148390039552,0, hashnode,0,0,991761814361903104
2020-07-29 13:39:16,1288469140320260103,1,techbadguyy,0,0,890634172716527616
2020-07-29 13:39:16,1288469140320260103,1, hashnode,0,0,890634172716527616
2020-07-29 13:39:16,1288469140320260103,1, techbadguy,0,0,890634172716527616
2020-07-29 13:39:03,1288469086889037830,1,iambolajiayo,1,0,1214943582521643008
2020-07-29 13:39:03,1288469086889037830,1, hashnode,1,0,1214943582521643008
2020-07-29 13:39:03,1288469086889037830,1, techbadguy,1,0,1214943582521643008
2020-07-29 13:37:49,1288468774727843840,0,iambolajiayo,0,0,926017846550908928
2020-07-29 13:37:49,1288468774727843840,0, hashnode,0,0,926017846550908928
2020-07-29 13:37:49,1288468774727843840,0, nextwebb,0,0,926017846550908928
2020-07-29 13:37:06,1288468595740155905,0,i_am_nextwebb,1,0,890634172716527616
2020-07-29 13:37:06,1288468595740155905,0, hashnode,1,0,890634172716527616
2020-07-29 13:37:06,1288468595740155905,0, nextwebb,1,0,890634172716527616
2020-07-29 13:36:36,1288468469038620677,1,chibuokemj,1,0,890634172716527616
2020-07-29 13:36:36,1288468469038620677,1, hashnode,1,0,890634172716527616
2020-07-29 13:35:20,1288468151412436992,0,iambolajiayo,1,0,991761814361903104
2020-07-29 13:35:20,1288468151412436992,0, hashnode,1,0,991761814361903104
2020-07-29 13:33:05,1288467583897870337,15,hashnode,1,10,1168120883728265216
2020-07-29 13:30:58,1288467053016428550,0,iambolajiayo,1,0,926017846550908928
2020-07-29 13:30:58,1288467053016428550,0, hashnode,1,0,926017846550908928
2020-07-29 13:30:58,1288467053016428550,0, nextwebb,1,0,926017846550908928
2020-07-29 13:23:33,1288465185758470146,38,hashnode,19,3,890634172716527616
2020-07-29 13:04:01,1288460270524928003,2,annajmcdougall,0,0,1214943582521643008
2020-07-29 13:04:01,1288460270524928003,2, hashnode,0,0,1214943582521643008
2020-07-29 12:39:18,1288454049298149381,0,hashnode,0,0,1273582163825356800
2020-07-29 12:29:04,1288451474914185217,12,hashnode,0,4,763755919
2020-07-29 11:50:02,1288441650969284608,1,efereyank,0,0,763755919
2020-07-29 11:50:02,1288441650969284608,1, hashnode,0,0,763755919
2020-07-29 11:42:28,1288439748344741889,2,hashnode,0,0,580785456
2020-07-29 11:35:06,1288437893757902849,1,hashnode,0,0,57606964
2020-07-29 11:34:04,1288437632092057601,0,mijansoltic,0,0,1006654469667479555
2020-07-29 11:34:04,1288437632092057601,0, hashnode,0,0,1006654469667479555
2020-07-29 11:33:12,1288437416412553217,1,wonderluzt1,1,0,302613709
2020-07-29 11:33:12,1288437416412553217,1, hashnode,1,0,302613709
2020-07-29 11:30:47,1288436807592337408,1,hashnode,0,0,175525875
2020-07-29 11:19:25,1288433947739934722,0,realledgerwatch,0,0,890634172716527616
2020-07-29 11:19:25,1288433947739934722,0, ethcatherders,0,0,890634172716527616
2020-07-29 11:19:25,1288433947739934722,0, hashnode,0,0,890634172716527616
2020-07-29 11:18:59,1288433838562119680,5,realledgerwatch,1,0,890634172716527616
2020-07-29 11:18:59,1288433838562119680,5, ethcatherders,1,0,890634172716527616
2020-07-29 11:18:59,1288433838562119680,5, hashnode,1,0,890634172716527616
2020-07-29 11:04:13,1288430120244518917,2,hashnode,0,0,887600911270412288
2020-07-29 11:02:31,1288429693960630277,4,hashnode,0,0,890634172716527616
2020-07-29 10:58:30,1288428684765011969,2,hashnode,0,0,138494043
2020-07-29 10:50:18,1288426618835238912,1,idispose,0,0,92261165
2020-07-29 10:50:18,1288426618835238912,1, hashnode,0,0,92261165
2020-07-29 10:45:58,1288425527586574337,22,ichtrojan,0,3,1152591380633534464
2020-07-29 10:45:58,1288425527586574337,22, didicodes,0,3,1152591380633534464
2020-07-29 10:45:58,1288425527586574337,22, hashnode,0,3,1152591380633534464
2020-07-29 10:38:09,1288423561867210753,0,sandeepg33k,1,0,17052537
2020-07-29 10:38:09,1288423561867210753,0, hashnode,1,0,17052537
2020-07-29 10:35:09,1288422806250819584,0,jafn_3,0,0,152641188
2020-07-29 10:35:09,1288422806250819584,0, hashnode,0,0,152641188
2020-07-29 09:46:18,1288410514205356033,17,ossia,0,3,890634172716527616
2020-07-29 09:46:18,1288410514205356033,17, hashnode,0,3,890634172716527616
2020-07-29 09:40:25,1288409033729245184,1,iambolajiayo,0,0,330541284
2020-07-29 09:40:25,1288409033729245184,1, annajmcdougall,0,0,330541284
2020-07-29 09:40:25,1288409033729245184,1, hashnode,0,0,330541284
2020-07-29 09:31:59,1288406911273050113,2,rishal92,1,0,890634172716527616
2020-07-29 09:31:59,1288406911273050113,2, annajmcdougall,1,0,890634172716527616
2020-07-29 09:31:59,1288406911273050113,2, hashnode,1,0,890634172716527616
2020-07-29 09:19:29,1288403765612163073,2,iambolajiayo,1,0,330541284
2020-07-29 09:19:29,1288403765612163073,2, annajmcdougall,1,0,330541284
2020-07-29 09:19:29,1288403765612163073,2, hashnode,1,0,330541284
2020-07-29 08:57:05,1288398125535764480,17,annajmcdougall,1,1,890634172716527616
2020-07-29 08:57:05,1288398125535764480,17, hashnode,1,1,890634172716527616
2020-07-29 08:05:48,1288385219578466305,1,zaycodes,0,1,1129426085760917506
2020-07-29 08:05:48,1288385219578466305,1, hashnode,0,1,1129426085760917506
2020-07-29 07:54:26,1288382360304656386,1,lo_victoria2666,0,0,1263874738729910274
2020-07-29 07:54:26,1288382360304656386,1, hashnode,0,0,1263874738729910274
2020-07-29 07:36:52,1288377938606358528,0,sandeepg33k,0,0,1261260663441092608
2020-07-29 07:36:52,1288377938606358528,0, hanakivan,0,0,1261260663441092608
2020-07-29 07:36:52,1288377938606358528,0, hashnode,0,0,1261260663441092608
2020-07-29 06:24:24,1288359704662552576,2,hashnode,1,0,760161372554588160
2020-07-29 06:24:24,1288359704662552576,2, lo_victoria2666,1,0,760161372554588160
2020-07-29 03:57:02,1288322617515139073,0,anita_ihuman,0,0,763755919
2020-07-29 03:57:02,1288322617515139073,0, hashnode,0,0,763755919
2020-07-29 03:53:56,1288321835621376006,2,lo_victoria2666,1,0,3161727787
2020-07-29 03:53:56,1288321835621376006,2, hashnode,1,0,3161727787
2020-07-29 03:14:02,1288311794822512640,1,acasals,0,0,14768904
2020-07-29 03:14:02,1288311794822512640,1, hashnode,0,0,14768904
2020-07-29 02:24:15,1288299265593348102,0,kleopetroff,0,2,118117109
2020-07-29 02:24:15,1288299265593348102,0, hashnode,0,2,118117109
2020-07-29 02:10:42,1288295856030887939,0,fazlerocks,0,1,25494575
2020-07-29 02:10:42,1288295856030887939,0, hashnode,0,1,25494575
2020-07-29 00:10:21,1288265569167343616,0,iambolajiayo,1,0,216727067
2020-07-29 00:10:21,1288265569167343616,0, shanselman,1,0,216727067
2020-07-29 00:10:21,1288265569167343616,0, hashnode,1,0,216727067
2020-07-29 00:08:59,1288265225951678465,2,lo_victoria2666,0,0,1209600061908439041
2020-07-29 00:08:59,1288265225951678465,2, hashnode,0,0,1209600061908439041
2020-07-29 00:07:59,1288264975266586632,1,fatimasenouci2,1,0,763755919
2020-07-29 00:07:59,1288264975266586632,1, hashnode,1,0,763755919
2020-07-29 00:04:26,1288264081460387840,1,lo_victoria2666,1,0,1209600061908439041
2020-07-29 00:04:26,1288264081460387840,1, hashnode,1,0,1209600061908439041
2020-07-29 00:00:28,1288263084231012352,1,fatimasenouci2,1,0,763755919
2020-07-29 00:00:28,1288263084231012352,1, hashnode,1,0,763755919
2020-07-28 23:53:56,1288261439531122688,0,wankhaderutik,0,0,763755919
2020-07-28 23:53:56,1288261439531122688,0, hashnode,0,0,763755919
2020-07-28 23:52:25,1288261056373182471,1,obizim_,1,0,763755919
