created_at,hashtags,id,likes_count,replies_count,retweets_count,user_id
2020-08-17 22:19:47, #apis,1295485502037123076,10,0,15,775236895500566528
2020-08-17 22:04:32,#css,1295481663212969991,64,3,19,1166770921744543744
2020-08-17 22:04:32, #beginner,1295481663212969991,64,3,19,1166770921744543744
2020-08-17 22:02:37,#datascience,1295481183183106049,3,0,1,70645876
2020-08-17 22:02:37, #python,1295481183183106049,3,0,1,70645876
2020-08-17 22:02:37, #rcjxu2ot2i000u7os1rdapoiqi,1295481183183106049,3,0,1,70645876
2020-08-17 21:21:22,#bulmaio,1295470800141725696,9,1,6,141364884
2020-08-17 21:21:22, #100daysofcode,1295470800141725696,9,1,6,141364884
2020-08-17 21:21:22, #codenewbie,1295470800141725696,9,1,6,141364884
2020-08-17 21:21:22, #womenintech,1295470800141725696,9,1,6,141364884
2020-08-17 21:21:22, #womenwhocode,1295470800141725696,9,1,6,141364884
2020-08-17 21:21:22, #webdeveloper,1295470800141725696,9,1,6,141364884
2020-08-17 21:21:06,#julialang,1295470736786759682,9,1,13,1007277927615123456
2020-08-17 21:21:06, #programminglanguages,1295470736786759682,9,1,13,1007277927615123456
2020-08-17 21:21:06, #python,1295470736786759682,9,1,13,1007277927615123456
2020-08-17 21:21:06, #datascience,1295470736786759682,9,1,13,1007277927615123456
2020-08-17 21:21:06, #100daysofcode,1295470736786759682,9,1,13,1007277927615123456
2020-08-17 20:24:28,#digitalhealth,1295456483442929665,0,0,0,1293970036152049668
2020-08-17 20:24:28, #webdevelopment,1295456483442929665,0,0,0,1293970036152049668
2020-08-17 20:24:28, #codenewbies,1295456483442929665,0,0,0,1293970036152049668
2020-08-17 20:24:28, #programmingblogs,1295456483442929665,0,0,0,1293970036152049668
2020-08-17 20:00:04,#programming,1295450340515512321,0,0,0,1036720584011534336
2020-08-17 20:00:04, #generaladvice,1295450340515512321,0,0,0,1036720584011534336
2020-08-17 20:00:04, #hashnode,1295450340515512321,0,0,0,1036720584011534336
2020-08-17 19:43:43,#programming,1295446228797476864,3,1,12,1230777755614285824
2020-08-17 19:43:43, #womenintech,1295446228797476864,3,1,12,1230777755614285824
2020-08-17 19:43:43, #newbie,1295446228797476864,3,1,12,1230777755614285824
2020-08-17 19:43:43, #devblogging,1295446228797476864,3,1,12,1230777755614285824
2020-08-17 19:43:43, #100daysofcode,1295446228797476864,3,1,12,1230777755614285824
2020-08-17 19:43:42,#2articles1week,1295446225240588290,12,1,1,1230777755614285824
2020-08-17 19:43:42, #devblogging,1295446225240588290,12,1,1,1230777755614285824
2020-08-17 19:06:17,#programming,1295436806398324736,17,0,4,890634172716527616
2020-08-17 19:06:17, #generaladvice,1295436806398324736,17,0,4,890634172716527616
2020-08-17 19:06:17, #hashnode,1295436806398324736,17,0,4,890634172716527616
2020-08-17 18:37:35,#100daysofcode,1295429584507174912,6,1,6,1644829458
2020-08-17 18:37:35, #hashnode,1295429584507174912,6,1,6,1644829458
2020-08-17 18:03:05,#hashnode,1295420901245108235,7,0,3,1241983442209738753
2020-08-17 18:03:05, #2articles1week,1295420901245108235,7,0,3,1241983442209738753
2020-08-17 18:03:05, #devcommunity,1295420901245108235,7,0,3,1241983442209738753
2020-08-17 16:49:05,#javascript,1295402279496032257,11,1,9,1162775414768635909
2020-08-17 16:49:05, #jamstack,1295402279496032257,11,1,9,1162775414768635909
2020-08-17 16:13:19,#hashnode,1295393277823377409,0,0,1,49758798
2020-08-17 16:13:19, #generaladvice,1295393277823377409,0,0,1,49758798
2020-08-17 16:13:19, #programming,1295393277823377409,0,0,1,49758798
2020-08-17 16:13:19, #2articles1week,1295393277823377409,0,0,1,49758798
2020-08-17 16:13:19, #motivation,1295393277823377409,0,0,1,49758798
2020-08-17 15:55:10,#programming,1295388708846346252,3,0,1,1240923669339213824
2020-08-17 15:55:10, #generaladvice,1295388708846346252,3,0,1,1240923669339213824
2020-08-17 15:55:10, #hashnode,1295388708846346252,3,0,1,1240923669339213824
2020-08-17 14:59:20,#json,1295374661086322689,5,1,2,606386162
2020-08-17 14:59:20, #protobuf,1295374661086322689,5,1,2,606386162
2020-08-17 14:59:20, #nodejs,1295374661086322689,5,1,2,606386162
2020-08-17 14:59:20, #javascript,1295374661086322689,5,1,2,606386162
2020-08-17 14:59:20, #restapi,1295374661086322689,5,1,2,606386162
2020-08-17 14:57:26,#100daysofcode,1295374182729961472,4,0,8,167829669
2020-08-17 14:57:26, #developer,1295374182729961472,4,0,8,167829669
2020-08-17 14:32:27,#docker,1295367893882793991,0,0,0,295779902
2020-08-17 14:32:27, #containers,1295367893882793991,0,0,0,295779902
2020-08-17 14:32:27, #cgroup,1295367893882793991,0,0,0,295779902
2020-08-17 14:32:27, #chroot,1295367893882793991,0,0,0,295779902
2020-08-17 14:32:27, #bash,1295367893882793991,0,0,0,295779902
2020-08-17 13:58:41,#productivity,1295359397649174531,2,0,0,890634172716527616
2020-08-17 13:58:41, #2articles1week,1295359397649174531,2,0,0,890634172716527616
2020-08-17 13:58:41, #multitasking,1295359397649174531,2,0,0,890634172716527616
2020-08-17 13:45:50,#blog,1295356164813791232,3,0,3,890634172716527616
2020-08-17 13:45:50, #programmingblogs,1295356164813791232,3,0,3,890634172716527616
2020-08-17 13:45:50, #javascript,1295356164813791232,3,0,3,890634172716527616
2020-08-17 12:52:24,#javascript,1295342717829107714,0,0,1,76180586
